claim_id,policy_start,incident_date,claim_amount,state,vehicle_type,incident_type,fact_of_loss,reported_by,policy_limit,insured_age,prior_claims_count,fraud_flag,severity_score
R2YKCCPRH,2018-09-05,2019-05-06,33712.91,KY,Coupe,Rear-end Collision,V1 was reported stolen from insured’s driveway,insured,16569,68,1,1,0.8
VLZ049ENU,2020-01-17,2020-04-22,1002.52,SD,Truck,Head-on Collision,V2 failed to stop and struck V1 from behind,claimant,41716,35,3,0,0.26
LQJIDKNWI,2019-12-21,2020-12-20,9237.84,NY,Coupe,Theft,V1 was missing after being parked overnight,claimant,20633,28,0,0,0.85
5FLUL1RSR,2019-08-06,2020-03-03,57667.75,WA,SUV,Theft,V1 was missing after being parked overnight,claimant,22893,72,5,0,0.45
LA8S8HMBR,2019-10-06,2019-10-11,1002.52,WV,SUV,Weather Damage,V1 struck V2 while reversing from parking spot,insured,95759,69,4,0,0.01
5XQT4P501,2020-01-29,2020-02-03,7692.15,AK,Sedan,Theft,V2 was behind V1 when it began backing up,claimant,19317,74,4,0,0.78
NOUHTCS1K,2022-03-07,2023-03-07,32270.44,KY,Coupe,Weather Damage,V1 was missing after being parked overnight,insured,16728,73,4,0,0.74
9YE9O2M71,2021-11-27,2021-12-02,29187.14,VT,Van,Theft,V1 was reported stolen from insured’s driveway,claimant,15000,44,0,0,0.97
HSSBELRQV,2022-04-04,2022-04-09,34810.88,AK,Van,Side-impact,V2 failed to stop and struck V1 from behind,insured,85262,48,3,0,0.77
SLWF90KM3,2018-04-23,2018-08-19,30792.78,DE,Coupe,Theft,V1 was missing after being parked overnight,claimant,26481,62,4,0,0.59
TZK3NY9V2,2018-05-19,2019-01-29,7186.38,VI,Coupe,Theft,V2 ran a stop sign and hit the side of V1,claimant,99334,38,3,0,0.81
0YAR821UZ,2018-03-20,2019-02-05,79290.33,WA,SUV,Side-impact,V2 rear-ended V1 while stopped at a red light,claimant,100000,25,0,1,0.57
VGWW4FYB8,2020-09-05,2021-02-23,5956.77,DE,Coupe,Head-on Collision,V2 rear-ended V1 while stopped at a red light,claimant,20423,30,1,1,0.46
DALFYO175,2019-04-01,2020-01-28,1002.52,GA,Truck,Side-impact,V2 entered wrong lane and collided with V1,insured,26309,50,2,0,0.88
0CEHLXSLG,2019-10-31,2020-08-16,2230.71,FL,Van,Head-on Collision,V2 was behind V1 when it began backing up,claimant,20744,80,3,1,1.0
6MM1ZXYVG,2018-08-30,2018-11-17,1002.52,UT,Truck,Weather Damage,V2 ran a stop sign and hit the side of V1,insured,15000,48,3,0,0.54
IUI9KKHZL,2018-04-17,2018-09-06,47334.64,AZ,SUV,Side-impact,V2 entered wrong lane and collided with V1,insured,55004,34,4,0,0.09
M72JEYN93,2018-05-28,2019-03-06,1002.52,AK,Sedan,Side-impact,V2 turned left and struck the side of V1,claimant,15000,44,4,0,0.95
82KKZMPJR,2022-03-11,2022-11-17,14154.92,AZ,Coupe,Backing Collision,V2 was behind V1 when it began backing up,claimant,100000,58,3,0,0.2
HT7ZEWVIY,2020-05-13,2021-01-03,53908.99,CO,Truck,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,claimant,91530,46,4,0,0.94
TWBOZD1AT,2022-03-10,2022-03-15,12847.39,IL,Sedan,Rear-end Collision,V2 entered wrong lane and collided with V1,insured,23844,18,4,0,0.92
7O75RH8LX,2018-07-27,2019-02-08,1002.52,DE,Sedan,Weather Damage,V2 turned left and struck the side of V1,claimant,17710,47,3,0,0.32
6DUT076G5,2020-08-09,2020-08-14,8884.44,AK,Truck,Rear-end Collision,V2 was behind V1 when it began backing up,insured,97341,28,2,0,0.26
G79OR7875,2019-02-06,2019-04-23,4256.97,NE,Van,Backing Collision,V1 struck V2 while reversing from parking spot,insured,15000,74,1,0,0.06
AUD9K9TR7,2021-03-11,2021-06-02,1002.52,GA,Coupe,Backing Collision,V2 failed to stop and struck V1 from behind,claimant,18093,67,5,0,0.59
4QGEFQJG0,2022-06-20,2023-05-06,36844.73,DC,Coupe,Side-impact,V2 failed to stop and struck V1 from behind,insured,22714,74,5,1,0.1
2U1G463SD,2021-08-01,2021-09-22,13834.29,VI,Truck,Backing Collision,V2 entered wrong lane and collided with V1,claimant,23957,18,2,1,0.08
YGFLIJI18,2019-01-31,2019-06-24,1002.52,VT,Sedan,Rear-end Collision,V1 struck V2 while reversing from parking spot,insured,100000,63,5,0,0.38
K0AXYCELO,2022-07-22,2023-04-18,26242.69,UT,Van,Side-impact,V1 was missing after being parked overnight,claimant,15000,55,2,1,0.62
S6ZLE6KWH,2019-02-28,2019-08-06,15166.59,CO,Coupe,Weather Damage,V1 was missing after being parked overnight,insured,100000,70,1,1,0.46
EF0VOTQTX,2019-07-16,2019-07-23,32648.28,VT,Van,Side-impact,V1 was reported stolen from insured’s driveway,insured,100000,67,3,1,0.8
HI15CQZCU,2020-03-01,2020-04-28,4954.13,AS,SUV,Side-impact,V2 crossed centerline and hit V1 head-on,insured,18984,33,1,0,0.8
CTSUFLSEH,2018-08-17,2019-04-27,99998.9,ID,Coupe,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,claimant,23818,46,0,0,0.19
UDS3QSQCQ,2018-04-17,2018-07-05,13562.59,IN,Sedan,Theft,V2 rear-ended V1 while stopped at a red light,claimant,94159,64,3,1,0.14
30O30UBMC,2021-09-22,2022-09-22,3575.89,ND,Coupe,Theft,V2 ran a stop sign and hit the side of V1,insured,21458,41,1,0,0.19
97C7BO119,2020-11-18,2021-08-18,12821.49,AZ,Coupe,Weather Damage,V1 was missing after being parked overnight,insured,94806,46,1,1,0.65
XP9N56NYX,2022-01-01,2022-01-06,1002.52,WA,Truck,Weather Damage,V2 failed to stop and struck V1 from behind,insured,44583,54,1,0,0.63
TXMGTT0IA,2021-06-05,2021-08-22,19096.99,OR,Van,Head-on Collision,V2 crossed centerline and hit V1 head-on,insured,22403,60,0,0,0.1
AKYTT3IMJ,2022-07-09,2023-07-09,57613.24,OH,SUV,Rear-end Collision,V1 was damaged by falling tree during storm,insured,100000,18,1,0,0.01
70E3P15AH,2022-04-10,2022-04-16,22533.28,KY,Coupe,Theft,V2 rear-ended V1 while stopped at a red light,insured,21811,61,0,0,0.01
DBVZB0OIH,2019-01-10,2019-06-21,30515.59,IA,Coupe,Side-impact,V1 was missing after being parked overnight,insured,29383,45,3,1,0.78
5CSK30LVY,2021-05-02,2021-09-08,6621.23,KY,Sedan,Side-impact,Hailstorm caused significant roof and hood damage to V1,insured,42961,55,0,0,0.01
LKFXHKC85,2019-09-07,2020-06-20,42427.05,KY,Van,Head-on Collision,V2 failed to stop and struck V1 from behind,insured,27979,40,5,0,0.19
6WPR97Y2L,2021-03-04,2021-06-17,7561.45,NE,SUV,Theft,V2 was behind V1 when it began backing up,insured,51949,47,1,0,0.2
OFN1R4KZ3,2022-07-07,2022-07-26,37988.32,SC,Van,Backing Collision,V1 was reported stolen from insured’s driveway,claimant,98133,68,3,0,0.25
6U8UEIHX7,2022-06-07,2022-08-12,6458.33,IN,Coupe,Head-on Collision,V2 turned left and struck the side of V1,claimant,100000,69,0,1,0.64
4D0GJYV5G,2018-08-11,2018-08-25,1501.41,IN,SUV,Backing Collision,Hailstorm caused significant roof and hood damage to V1,claimant,23229,58,0,0,0.22
10UR5L8A7,2018-11-25,2019-07-03,4746.32,WA,Truck,Weather Damage,V1 struck V2 while reversing from parking spot,claimant,89875,66,2,0,0.01
8E9RIVH6T,2018-07-24,2018-08-14,1002.52,NY,Van,Backing Collision,V2 was behind V1 when it began backing up,insured,17876,68,0,0,0.73
1NTMJSRD9,2020-09-23,2020-12-06,18739.59,PA,Coupe,Weather Damage,V1 was missing after being parked overnight,insured,88992,64,5,0,0.41
Q46NOUHFJ,2022-11-12,2022-11-17,23728.92,ID,SUV,Side-impact,Hailstorm caused significant roof and hood damage to V1,claimant,88487,34,1,1,0.87
7UPFLN4RX,2018-08-20,2019-03-27,66418.47,AL,Sedan,Backing Collision,V2 was behind V1 when it began backing up,insured,96295,34,1,0,0.69
YJ38XRG2G,2022-03-07,2022-03-12,34804.85,KY,SUV,Rear-end Collision,V2 ran a stop sign and hit the side of V1,insured,15000,56,1,0,0.68
ZR7TXCB48,2019-10-09,2019-12-25,1002.52,CO,Van,Rear-end Collision,V2 entered wrong lane and collided with V1,insured,21345,55,5,0,0.19
Y1O4IZASN,2022-07-17,2022-09-18,13436.33,AK,Truck,Theft,V1 was damaged by falling tree during storm,insured,96265,68,0,1,0.29
WYWRRATAT,2020-01-28,2020-07-27,99998.9,PA,Coupe,Rear-end Collision,V2 failed to stop and struck V1 from behind,insured,93950,20,2,0,0.56
J9A3Y36DD,2019-09-27,2019-11-23,13433.1,AZ,SUV,Backing Collision,V2 rear-ended V1 while stopped at a red light,insured,100000,41,2,1,0.85
FGS3JONOU,2019-05-05,2019-05-25,11506.07,VT,SUV,Theft,V1 struck V2 while reversing from parking spot,insured,47694,70,2,0,0.19
9IY4X41DN,2020-10-15,2020-10-20,14089.68,MH,Van,Side-impact,V2 turned left and struck the side of V1,claimant,95256,66,3,0,0.57
TCAGRP2U4,2020-07-18,2021-04-20,24469.05,NE,Sedan,Head-on Collision,V2 was behind V1 when it began backing up,insured,51755,44,3,0,0.7
DTBH55RBC,2021-04-15,2022-02-05,8100.01,CT,Coupe,Head-on Collision,V1 was damaged by falling tree during storm,claimant,15000,74,1,0,0.01
76UB7L8V1,2022-06-10,2023-05-04,14233.74,ND,SUV,Backing Collision,V2 rear-ended V1 while stopped at a red light,insured,100000,37,2,0,0.7
ZOCFI4O6L,2020-10-14,2021-05-14,10470.21,DC,Sedan,Head-on Collision,V1 was reported stolen from insured’s driveway,insured,23931,73,1,0,0.12
1F90S9BP4,2019-04-01,2019-04-06,1002.52,VT,SUV,Side-impact,V1 was damaged by falling tree during storm,insured,100000,49,1,1,0.02
M18O1BJ9R,2019-01-03,2019-03-20,18811.36,CO,Van,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,15000,75,1,0,0.01
M7PYXDW2Z,2020-05-10,2020-08-29,15622.04,OH,Van,Theft,V2 turned left and struck the side of V1,claimant,15000,58,1,0,1.0
CFZW0LDAL,2019-09-04,2019-12-07,11854.94,GA,Van,Weather Damage,V1 was reported stolen from insured’s driveway,claimant,23607,38,4,0,0.4
MJEGQTOAM,2022-09-25,2023-07-14,3063.76,PA,Sedan,Head-on Collision,V2 rear-ended V1 while stopped at a red light,claimant,100000,67,5,0,0.52
DVLNKND66,2019-03-01,2019-10-22,40906.16,CO,Van,Head-on Collision,V1 was missing after being parked overnight,insured,15000,48,0,0,0.04
9UGNEKRCP,2022-03-28,2023-03-18,9382.85,MH,Sedan,Theft,V2 entered wrong lane and collided with V1,claimant,15000,18,4,0,0.17
PRCJIWVHD,2018-12-12,2019-03-31,1002.52,OH,Coupe,Theft,V2 turned left and struck the side of V1,claimant,15000,22,1,1,0.27
K8LW2LM34,2020-07-19,2020-08-31,1002.52,NY,SUV,Theft,Hailstorm caused significant roof and hood damage to V1,claimant,24787,40,2,0,0.6
9EL8HL88K,2019-02-03,2019-11-05,15237.55,MH,Van,Theft,V1 was missing after being parked overnight,claimant,96201,80,0,0,0.65
ZRUIN3OEU,2018-02-10,2018-03-06,4923.13,VT,Sedan,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,insured,88851,23,0,0,0.02
VTYT8QZPK,2021-07-20,2022-06-25,4195.91,WA,Sedan,Side-impact,V2 ran a stop sign and hit the side of V1,claimant,15851,77,4,0,0.41
Y32ORWIXZ,2021-02-16,2021-11-07,17540.14,VI,Van,Side-impact,V2 crossed centerline and hit V1 head-on,claimant,100000,80,2,0,0.52
2C9ROS7YT,2019-12-14,2020-02-16,15827.76,MA,Coupe,Side-impact,V2 turned left and struck the side of V1,insured,94468,80,5,0,1.0
2M6TWD1XM,2021-12-06,2022-01-26,10263.75,FL,Van,Head-on Collision,V2 entered wrong lane and collided with V1,claimant,100000,68,1,1,0.4
XB9YO18PA,2020-01-27,2020-03-22,33919.38,NE,Sedan,Side-impact,V2 ran a stop sign and hit the side of V1,insured,93891,59,4,1,0.68
JSSUUQO1V,2018-11-28,2019-07-20,57469.66,NY,Truck,Weather Damage,Hailstorm caused significant roof and hood damage to V1,claimant,15000,62,4,0,0.05
SMADO8E7F,2021-01-04,2021-01-09,2217.57,IA,Truck,Backing Collision,Hailstorm caused significant roof and hood damage to V1,claimant,100000,31,0,0,0.2
LQHRRPZLK,2021-10-29,2022-02-14,6330.84,IN,Truck,Backing Collision,V1 struck V2 while reversing from parking spot,claimant,15000,75,1,1,0.59
3E4XYF9IG,2020-02-25,2021-01-28,4456.19,KY,Sedan,Backing Collision,V1 was missing after being parked overnight,insured,23510,59,2,0,0.01
FU8IOGXPB,2021-10-20,2022-10-04,9239.38,DC,Coupe,Rear-end Collision,V1 was reported stolen from insured’s driveway,insured,15000,79,5,0,0.81
WHVNZH13C,2020-08-18,2021-03-26,28842.33,NE,Van,Side-impact,V1 was damaged by falling tree during storm,insured,100000,59,3,0,0.3
D5GLQJ5SX,2018-12-08,2019-02-19,45635.19,IN,SUV,Head-on Collision,V1 was damaged by falling tree during storm,claimant,24958,46,0,0,0.25
VWVM4W3ZK,2019-08-27,2019-10-26,1002.52,IN,SUV,Theft,V1 was missing after being parked overnight,claimant,24988,30,3,1,0.06
WDEEKGYSP,2021-06-05,2021-09-04,11533.4,NE,Truck,Weather Damage,V2 turned left and struck the side of V1,claimant,91118,18,4,1,0.47
ENGWYX9TR,2021-11-24,2022-07-17,25441.04,NE,Truck,Weather Damage,V1 was damaged by falling tree during storm,insured,15000,48,4,0,0.66
FLQBMAE38,2021-11-07,2022-02-05,6163.69,IL,Truck,Theft,V2 ran a stop sign and hit the side of V1,insured,17396,34,0,0,0.68
SRYO4RCB1,2020-03-07,2020-09-18,8361.6,TX,SUV,Side-impact,V2 turned left and struck the side of V1,insured,21751,58,1,0,0.52
KJTGQ01TE,2019-10-24,2019-12-15,36561.06,PA,Sedan,Head-on Collision,V2 entered wrong lane and collided with V1,claimant,18966,76,0,0,0.95
E13N3BZT9,2020-02-12,2021-02-11,33834.57,KY,SUV,Side-impact,V1 was reported stolen from insured’s driveway,insured,91151,25,1,1,0.79
D31K9QM3P,2018-06-22,2018-06-27,1002.52,OH,Truck,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,96594,59,4,0,0.41
91I3VMZWF,2019-02-15,2019-07-31,2220.65,IN,Sedan,Weather Damage,V2 ran a stop sign and hit the side of V1,claimant,100000,39,1,0,0.01
FHHCMKTLZ,2019-06-01,2020-02-18,6019.31,AK,Van,Rear-end Collision,V1 struck V2 while reversing from parking spot,insured,17631,80,5,0,0.95
KJ49YD827,2022-05-05,2022-11-25,15080.76,VT,Coupe,Side-impact,V2 crossed centerline and hit V1 head-on,insured,53721,54,0,0,0.46
95E5IZ31Y,2019-01-31,2019-06-16,17590.68,IA,Coupe,Theft,V2 turned left and struck the side of V1,insured,91468,57,1,0,1.0
RUJOQW5DS,2022-01-29,2022-11-26,1094.93,CO,Van,Rear-end Collision,V2 crossed centerline and hit V1 head-on,insured,29667,48,2,0,0.08
K7N8LA100,2022-12-26,2023-02-04,56370.62,MH,Van,Theft,V2 rear-ended V1 while stopped at a red light,claimant,93683,78,0,0,0.9
QXMCTHPHJ,2019-08-20,2019-09-15,99998.9,AK,SUV,Weather Damage,V2 was behind V1 when it began backing up,insured,93533,72,3,1,0.66
3MUURMYBD,2022-10-22,2023-04-06,1002.52,VT,Sedan,Backing Collision,V1 struck V2 while reversing from parking spot,insured,91225,34,3,0,0.6
2QE4PA8HY,2021-09-09,2021-12-30,1002.52,IN,Coupe,Head-on Collision,V2 crossed centerline and hit V1 head-on,insured,51839,69,4,0,0.01
EXF7JXJN6,2019-11-15,2020-06-20,15226.77,KY,Van,Head-on Collision,V1 was missing after being parked overnight,claimant,28976,28,1,0,0.97
FOKZIXZAR,2020-12-31,2021-08-31,6110.03,NE,Van,Side-impact,V2 turned left and struck the side of V1,claimant,99626,23,3,1,0.17
EIYAZ39PE,2019-05-08,2019-05-21,33223.85,UT,SUV,Side-impact,V1 was damaged by falling tree during storm,claimant,48034,18,1,0,0.39
CN0DL5E11,2018-03-06,2019-01-23,99998.9,OH,Van,Weather Damage,V1 was missing after being parked overnight,insured,27273,68,2,0,0.11
E9FTAXP0W,2019-04-03,2019-04-08,16904.26,KY,Sedan,Weather Damage,V2 rear-ended V1 while stopped at a red light,claimant,94817,55,2,0,0.09
FOY4DD1VN,2019-11-29,2020-08-21,61909.32,MH,Coupe,Weather Damage,V2 failed to stop and struck V1 from behind,insured,15000,75,1,0,0.54
8LFJDTVV2,2018-05-23,2019-03-02,99998.9,AK,SUV,Side-impact,V2 was behind V1 when it began backing up,claimant,45685,68,1,1,0.58
Y4XKSS0KB,2019-09-29,2020-07-15,45398.16,IL,Van,Side-impact,V2 turned left and struck the side of V1,insured,30935,58,0,0,0.81
68RERVT99,2022-12-19,2023-01-23,6423.67,NE,SUV,Rear-end Collision,V2 failed to stop and struck V1 from behind,claimant,100000,58,2,1,0.1
7E4UNY181,2019-07-26,2019-10-29,23709.21,SD,Truck,Head-on Collision,V2 entered wrong lane and collided with V1,insured,86741,44,2,0,0.21
ACJBC2SWS,2022-10-06,2022-10-11,1002.52,WA,SUV,Theft,V2 failed to stop and struck V1 from behind,claimant,18525,67,1,0,0.01
OZCTWJLSH,2021-11-18,2022-02-12,19504.64,IA,Coupe,Side-impact,V2 failed to stop and struck V1 from behind,insured,16228,79,0,1,0.99
3TOW4YCZ0,2019-03-15,2019-03-20,12229.48,IA,Coupe,Theft,V2 turned left and struck the side of V1,insured,45288,50,4,0,1.0
4CDPQVL00,2021-01-17,2021-01-22,1002.52,DC,SUV,Theft,V2 entered wrong lane and collided with V1,claimant,26750,23,4,0,0.91
EZZF8S2ZG,2019-01-16,2019-09-17,20194.74,AK,Coupe,Weather Damage,Hailstorm caused significant roof and hood damage to V1,insured,96090,80,4,0,0.25
E2J51B3JC,2022-08-22,2023-06-21,32090.31,AS,SUV,Backing Collision,V2 entered wrong lane and collided with V1,claimant,15000,41,0,0,0.38
ZUCQMRUNJ,2021-03-03,2021-03-08,6208.63,MT,Coupe,Theft,V2 entered wrong lane and collided with V1,insured,23551,26,4,0,0.92
DU0ISB5IQ,2020-03-27,2020-08-25,31389.32,CO,Van,Head-on Collision,V1 was reported stolen from insured’s driveway,insured,94574,34,0,0,0.46
NF74T60PL,2020-03-13,2020-11-01,17623.79,WA,Coupe,Theft,V2 turned left and struck the side of V1,insured,15000,80,5,1,0.32
OZJCNS6G2,2018-07-15,2018-08-22,12553.63,NE,Truck,Rear-end Collision,V2 was behind V1 when it began backing up,insured,26667,60,2,1,0.52
98CQK4LTA,2021-07-12,2021-07-17,65832.54,NY,Van,Head-on Collision,V1 struck V2 while reversing from parking spot,claimant,95923,23,1,0,0.08
HUKWQVR1H,2020-04-16,2020-05-17,66010.41,CT,SUV,Backing Collision,Hailstorm caused significant roof and hood damage to V1,insured,100000,45,0,0,0.28
61IAOIM45,2021-06-26,2021-08-15,31652.58,KY,Sedan,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,insured,90366,71,1,0,0.52
8AX40DTIR,2018-09-23,2019-09-09,2486.89,WA,Coupe,Head-on Collision,V2 crossed centerline and hit V1 head-on,insured,100000,80,0,0,0.2
C9ZD76SZN,2019-01-09,2019-04-11,54814.55,MA,Sedan,Theft,V2 rear-ended V1 while stopped at a red light,claimant,53542,80,0,0,0.13
9DDE3CUP8,2021-05-20,2021-07-16,30081.62,DE,Van,Side-impact,V2 ran a stop sign and hit the side of V1,claimant,48523,73,1,0,0.65
IJL2Z0LJC,2021-02-14,2021-08-25,73086.58,WA,SUV,Theft,V2 rear-ended V1 while stopped at a red light,claimant,100000,80,5,0,0.49
H2VFFQOT8,2022-08-05,2022-08-10,23657.56,CT,Van,Rear-end Collision,V2 entered wrong lane and collided with V1,claimant,21202,56,5,0,0.43
HLJEFY3ZB,2022-08-19,2022-08-24,27107.75,WV,SUV,Backing Collision,V1 was reported stolen from insured’s driveway,claimant,15000,56,2,0,0.06
4LDIMSYJ9,2021-11-22,2022-06-04,1506.31,NV,SUV,Rear-end Collision,V1 was missing after being parked overnight,insured,21617,65,4,0,0.47
BOQ0IQ2FA,2022-09-20,2023-06-14,19406.69,ID,Van,Rear-end Collision,V2 failed to stop and struck V1 from behind,claimant,24999,73,0,0,0.29
39E3NWXUJ,2020-04-09,2020-07-24,3617.42,VT,Coupe,Theft,V2 turned left and struck the side of V1,claimant,24168,37,4,0,0.87
3AC6PE63L,2020-11-29,2021-02-05,10702.45,VI,Sedan,Side-impact,Hailstorm caused significant roof and hood damage to V1,claimant,24637,46,2,0,0.56
BQGU3OBYG,2018-08-01,2018-08-06,11297.41,OR,Truck,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,93904,69,3,1,0.53
HGK5BWIKO,2018-11-24,2018-11-29,10494.17,AL,Coupe,Weather Damage,Hailstorm caused significant roof and hood damage to V1,insured,26764,80,0,1,0.27
TCKEH5SW2,2022-06-20,2022-12-27,8956.69,MH,Sedan,Head-on Collision,V2 entered wrong lane and collided with V1,insured,18181,33,5,0,0.72
292MTR6SN,2019-04-07,2019-07-15,4900.08,WV,Van,Theft,V1 was damaged by falling tree during storm,claimant,45780,36,3,1,0.33
GLH62C9T1,2019-03-26,2020-01-13,13896.03,CO,Coupe,Rear-end Collision,V1 was missing after being parked overnight,insured,28587,54,1,0,0.71
99DXJ37C9,2020-08-16,2021-04-26,6050.91,NY,SUV,Rear-end Collision,V1 was damaged by falling tree during storm,claimant,55064,44,0,1,0.06
H42M44GV3,2021-08-02,2021-09-09,1002.52,UT,Sedan,Backing Collision,Hailstorm caused significant roof and hood damage to V1,claimant,100000,36,1,0,0.74
Z6BZ8UUG9,2021-08-31,2022-05-18,5221.63,NV,Truck,Head-on Collision,V2 crossed centerline and hit V1 head-on,insured,19535,66,0,0,0.51
5RLRDIHSA,2020-05-30,2020-06-04,6048.55,SC,Van,Head-on Collision,V2 turned left and struck the side of V1,claimant,97904,39,0,0,0.73
7HEZ74LAV,2022-09-29,2023-01-25,56832.36,MH,Van,Head-on Collision,V1 was reported stolen from insured’s driveway,insured,52422,44,1,0,0.21
71448N7OD,2021-12-18,2022-04-10,10665.59,SC,Van,Backing Collision,V2 failed to stop and struck V1 from behind,insured,15000,31,2,0,0.09
KEF828XG8,2019-06-27,2019-07-02,44888.01,AL,Coupe,Weather Damage,V1 was missing after being parked overnight,claimant,15000,49,5,0,0.71
Y72IVGLYE,2021-08-18,2021-08-23,24370.91,MT,Coupe,Weather Damage,V2 failed to stop and struck V1 from behind,insured,97763,80,2,1,0.16
088O98BV7,2019-06-07,2019-12-17,22851.57,KY,Van,Backing Collision,V2 ran a stop sign and hit the side of V1,claimant,93616,80,0,0,0.37
8HU7F0I9G,2022-01-17,2022-11-14,27585.02,AS,Truck,Backing Collision,V2 entered wrong lane and collided with V1,insured,100000,72,3,0,0.01
5DZX5QJIC,2020-10-21,2021-07-12,20222.73,ND,Van,Theft,V2 rear-ended V1 while stopped at a red light,insured,15000,53,0,0,0.15
JDAN085RN,2019-10-15,2019-12-28,51765.59,NV,Truck,Theft,V2 failed to stop and struck V1 from behind,insured,19869,75,1,0,0.91
TDR5XYFC4,2020-11-01,2021-08-31,18357.92,VT,Truck,Head-on Collision,V2 entered wrong lane and collided with V1,insured,30278,47,2,0,0.8
